Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type,Status,Latitudes,Longitudes
1000913,Liezen,"Liezen,Styria,Austria",20047,AT,City,Active,47.58666,14.26445
1000914,Mariazell,"Mariazell,Styria,Austria",20047,AT,City,Active,47.77306,15.31639
1000915,Murau,"Murau,Styria,Austria",20047,AT,City,Active,47.12175,14.1506
1000916,Mureck,"Mureck,Styria,Austria",20047,AT,City,Active,46.70938,15.76555
1000917,Murzzuschlag,"Murzzuschlag,Styria,Austria",20047,AT,City,Active,47.6,15.68333
1000918,Rottenmann,"Rottenmann,Styria,Austria",20047,AT,City,Active,47.15,14.11667
1000919,Sankt Lambrecht,"Sankt Lambrecht,Styria,Austria",20047,AT,City,Active,46.59444,14.01722
1000920,Sankt Margarethen an der Raab,"Sankt Margarethen an der Raab,Styria,Austria",20047,AT,City,Active,47.04682,15.73874
1000922,Schladming,"Schladming,Styria,Austria",20047,AT,City,Active,47.39655,13.67761
1000924,Stubenberg,"Stubenberg,Styria,Austria",20047,AT,City,Active,47.24685,15.79888
1000925,Unterpremstatten,"Unterpremstatten,Styria,Austria",20047,AT,City,Active,46.97018,15.39921
1000926,Voitsberg,"Voitsberg,Styria,Austria",20047,AT,City,Active,48.2,13.86667
1000927,Weiz,"Weiz,Styria,Austria",20047,AT,City,Active,47.21425,15.6278
1000928,Zeltweg,"Zeltweg,Styria,Austria",20047,AT,City,Active,47.18728,14.74418
1000929,Absam,"Absam,Tyrol,Austria",20048,AT,City,Active,47.29646,11.51487
1000930,Achenkirch,"Achenkirch,Tyrol,Austria",20048,AT,City,Active,47.53627,11.69183
1000931,Axams,"Axams,Tyrol,Austria",20048,AT,City,Active,47.20812,11.28694
1000932,Brixlegg,"Brixlegg,Tyrol,Austria",20048,AT,City,Active,47.42833,11.91675
1000933,Bruck am Ziller,"Bruck am Ziller,Tyrol,Austria",20048,AT,City,Active,47.3843,11.863
1000934,Ehrwald,"Ehrwald,Tyrol,Austria",20048,AT,City,Active,47.4,10.91667
1000935,Fulpmes,"Fulpmes,Tyrol,Austria",20048,AT,City,Active,47.13899,11.34691
1000936,Galtur,"Galtur,Tyrol,Austria",20048,AT,City,Active,46.92228,10.17996
1000937,Hall in Tirol,"Hall in Tirol,Tyrol,Austria",20048,AT,City,Active,47.28121,11.50225
1000939,Hopfgarten im Brixental,"Hopfgarten im Brixental,Tyrol,Austria",20048,AT,City,Active,47.45,12.16667
1000940,Imst,"Imst,Tyrol,Austria",20048,AT,City,Active,47.24504,10.73974
1000941,Innsbruck,"Innsbruck,Tyrol,Austria",20048,AT,City,Active,47.26266,11.39454
1000942,Jenbach,"Jenbach,Tyrol,Austria",20048,AT,City,Active,47.39295,11.7746
1000943,Kitzbuhel,"Kitzbuhel,Tyrol,Austria",20048,AT,City,Active,47.44637,12.39215
1000944,Kufstein,"Kufstein,Tyrol,Austria",20048,AT,City,Active,47.58333,12.16667
1000945,Kundl,"Kundl,Tyrol,Austria",20048,AT,City,Active,47.46247,11.99566
1000946,Landeck,"Landeck,Tyrol,Austria",20048,AT,City,Active,47.12575,10.56679
1000947,Lermoos,"Lermoos,Tyrol,Austria",20048,AT,City,Active,47.43325,10.88093
1000948,Lienz,"Lienz,Tyrol,Austria",20048,AT,City,Active,46.8289,12.76903
1000949,Mayrhofen,"Mayrhofen,Tyrol,Austria",20048,AT,City,Active,47.08451,11.86789
1000950,Mieming,"Mieming,Tyrol,Austria",20048,AT,City,Active,47.33343,10.97353
1000951,Pians,"Pians,Tyrol,Austria",20048,AT,City,Active,47.13122,10.51017
1000952,Pill,"Pill,Tyrol,Austria",20048,AT,City,Active,46.9,11.03333
1000953,Reutte,"Reutte,Tyrol,Austria",20048,AT,City,Active,47.46578,10.75792
1000954,Saint Anton am Arlberg,"Saint Anton am Arlberg,Tyrol,Austria",20048,AT,City,Active,"",""
1000955,Sankt Johann Im Walde,"Sankt Johann Im Walde,Tyrol,Austria",20048,AT,City,Active,46.89417,12.63028
1000956,Schwaz,"Schwaz,Tyrol,Austria",20048,AT,City,Active,47.33906,11.73357
1000957,Seefeld,"Seefeld,Tyrol,Austria",20048,AT,City,Active,48.71667,16.16667
1000958,Sillian,"Sillian,Tyrol,Austria",20048,AT,City,Active,46.74349,12.40124
1000959,Soelden,"Soelden,Tyrol,Austria",20048,AT,City,Active,46.87564,10.9653
1000960,Steeg,"Steeg,Tyrol,Austria",20048,AT,City,Active,47.6,13.63333
1000962,Volders,"Volders,Tyrol,Austria",20048,AT,City,Active,47.23695,11.5716
1000963,Vomp,"Vomp,Tyrol,Austria",20048,AT,City,Active,47.33333,11.68333
1000964,Walchsee,"Walchsee,Tyrol,Austria",20048,AT,City,Active,47.63702,12.30986
1000965,Wattens,"Wattens,Tyrol,Austria",20048,AT,City,Active,47.2722,11.59926
1000966,Worgl,"Worgl,Tyrol,Austria",20048,AT,City,Active,47.48906,12.06174
1000967,Zams,"Zams,Tyrol,Austria",20048,AT,City,Active,47.1955,10.54578
1000968,Zirl,"Zirl,Tyrol,Austria",20048,AT,City,Active,47.28333,11.23333
1000969,Altach,"Altach,Vorarlberg,Austria",20049,AT,City,Active,47.36667,13.2
1000970,Bezau,"Bezau,Vorarlberg,Austria",20049,AT,City,Active,47.37196,9.99422
1000971,Bludenz,"Bludenz,Vorarlberg,Austria",20049,AT,City,Active,47.15476,9.82255
1000972,Brand,"Brand,Vorarlberg,Austria",20049,AT,City,Active,46.93333,15.66667
1000973,Bregenz,"Bregenz,Vorarlberg,Austria",20049,AT,City,Active,47.50311,9.7471
1000974,Dornbirn,"Dornbirn,Vorarlberg,Austria",20049,AT,City,Active,47.41427,9.74195
1000975,Egg,"Egg,Vorarlberg,Austria",20049,AT,City,Active,47.33333,13.31667
1000976,Feldkirch,"Feldkirch,Vorarlberg,Austria",20049,AT,City,Active,47.23306,9.6
1000978,Gotzis,"Gotzis,Vorarlberg,Austria",20049,AT,City,Active,47.33306,9.63306
1000979,Hard,"Hard,Vorarlberg,Austria",20049,AT,City,Active,47.4941,9.68061
1000981,Hochst,"Hochst,Vorarlberg,Austria",20049,AT,City,Active,47.48212,9.62244
1000982,Hohenems,"Hohenems,Vorarlberg,Austria",20049,AT,City,Active,47.36714,9.70692
1000983,Kennelbach,"Kennelbach,Vorarlberg,Austria",20049,AT,City,Active,47.48287,9.76895
1000984,Koblach,"Koblach,Vorarlberg,Austria",20049,AT,City,Active,47.32451,9.61226
1000985,Lauterach,"Lauterach,Vorarlberg,Austria",20049,AT,City,Active,47.46761,9.71466
1000986,Lech,"Lech,Vorarlberg,Austria",20049,AT,City,Active,47.203,10.14452
1000987,Lochau,"Lochau,Vorarlberg,Austria",20049,AT,City,Active,47.5212,9.76848
1000988,Lustenau,"Lustenau,Vorarlberg,Austria",20049,AT,City,Active,47.42642,9.65851
1000989,Nenzing,"Nenzing,Vorarlberg,Austria",20049,AT,City,Active,47.13856,9.67435
1000990,Rankweil,"Rankweil,Vorarlberg,Austria",20049,AT,City,Active,47.27644,9.63032
1000991,Schlins,"Schlins,Vorarlberg,Austria",20049,AT,City,Active,47.20591,9.69786
1000992,Schruns,"Schruns,Vorarlberg,Austria",20049,AT,City,Active,47.07092,9.94746
1000993,Schwarzach,"Schwarzach,Vorarlberg,Austria",20049,AT,City,Active,47.38333,12.6
1000994,Sulzberg,"Sulzberg,Vorarlberg,Austria",20049,AT,City,Active,47.92389,13.03389
1000996,Wolfurt,"Wolfurt,Vorarlberg,Austria",20049,AT,City,Active,47.46472,9.75131
1000997,Vienna,"Vienna,Vienna,Austria",20050,AT,City,Active,48.20849,16.37208
1001001,Anderlecht,"Anderlecht,Brussels,Belgium",20052,BE,City,Active,50.83619,4.31454
1001003,Bertem,"Bertem,Flemish Brabant,Belgium",20054,BE,City,Active,50.86403,4.62918
1001004,Brussels,"Brussels,Brussels,Belgium",20052,BE,City,Active,50.85045,4.34878
1001006,Etterbeek,"Etterbeek,Brussels,Belgium",20052,BE,City,Active,50.83272,4.38835
1001007,Evere,"Evere,Brussels,Belgium",20052,BE,City,Active,50.87441,4.39905
1001009,Hoeilaart,"Hoeilaart,Flemish Brabant,Belgium",20054,BE,City,Active,50.7673,4.46835
1001010,Ixelles,"Ixelles,Brussels,Belgium",20052,BE,City,Active,50.83333,4.36667
1001011,Jette,"Jette,Brussels,Belgium",20052,BE,City,Active,50.87309,4.33419
1001012,Kraainem,"Kraainem,Flemish Brabant,Belgium",20054,BE,City,Active,50.86155,4.46946
1001015,Schaerbeek,"Schaerbeek,Brussels,Belgium",20052,BE,City,Active,50.86935,4.37737
1001018,Uccle,"Uccle,Brussels,Belgium",20052,BE,City,Active,50.80225,4.33943
1001019,Wezembeek-Oppem,"Wezembeek-Oppem,Flemish Brabant,Belgium",20054,BE,City,Active,50.8395,4.49427
1001020,Woluwe-Saint-Lambert,"Woluwe-Saint-Lambert,Brussels,Belgium",20052,BE,City,Active,50.84389,4.42912
1001021,Antwerp,"Antwerp,Antwerp,Belgium",20053,BE,City,Active,51.21989,4.40346
1001022,Arendonk,"Arendonk,Antwerp,Belgium",20053,BE,City,Active,51.32267,5.08289
1001025,Balen,"Balen,Antwerp,Belgium",20053,BE,City,Active,51.16837,5.17027
1001026,Beerse,"Beerse,Antwerp,Belgium",20053,BE,City,Active,51.31927,4.85304
1001027,Boechout,"Boechout,Antwerp,Belgium",20053,BE,City,Active,51.15959,4.49195
1001028,Bonheiden,"Bonheiden,Antwerp,Belgium",20053,BE,City,Active,51.02261,4.54714
